DATA;HORA;MUSICA
27/08/2024;14:40;JOÃO GOMES - CORACAO VAQUEIRO
27/08/2024;14:40;ZÉ NETO E CRISTIANO - ALIMENTANDO VONTADE
27/08/2024;14:40;MATHEUS FERNANDES feat MATHEUS E KAUAN - TRIPLEX
27/08/2024;14:40;HENRIQUE e JULIANO - QUASE ALGO
27/08/2024;14:40;CLAYTON & ROMÁRIO part. LUAN SANTANA - MASTER NAMORANDO
27/08/2024;14:40;JORGE E MATEUS - 5 REGRAS
27/08/2024;15:00;VITORIA FREITAS - OLHA NOS MEUS OLHOS
27/08/2024;15:00;IGUINHO E LULINHA - AMANHECEU
27/08/2024;15:00;MARILIA TAVARES - PALAVRAS DE PERDÃO
27/08/2024;15:00;ALOK feat BEBE REXHA - DEEP IN YOUR LOVE
27/08/2024;15:00;GUSTTAVO LIMA - DIGA SIM PRA MIM
27/08/2024;15:00;JORGE & MATEUS - TEM QUE SORRIR
27/08/2024;15:20;CALCINHA PRETA - SEM EXPLICAÇÃO
27/08/2024;15:20;HENRY FREITAS - NÃO ERA VOCÊ
27/08/2024;15:20;SOLANGE ALMEIDA - NAQUELE MOTEL
27/08/2024;15:20;ISRAEL & RODOLFFO ft. ANA CASTELA - BOMBONZINHO
27/08/2024;15:20;MARÍLIA MENDONÇA - TENTATIVAS
27/08/2024;15:40;GUSTTAVO LIMA - DIGA SIM PRA MIM
27/08/2024;15:40;HUGO E GUILHERME - VAZOU NA BRAQUIARA
27/08/2024;15:40;GUSTAVO MIOTO - VOLTANDO PRA MIM
27/08/2024;15:40;NATTAN e ANA CASTELA - PEGA CABULOSO
27/08/2024;15:40;DILSINHO feat VITOR KLEY - CAFEINA
27/08/2024;15:40;ZÉ NETO e CRISTIANO - BATENDO O DENTE
27/08/2024;15:40;ANA CASTELA - SOLTEIRO FORÇADO
27/08/2024;16:00;WALISSON MAICON - UM COPO DE WHISKY
27/08/2024;16:00;JORGE E MATEUS - TIJOLAO
27/08/2024;16:00;ZÉ VAQUEIRO - EM BUSCA DA MINHA SORTE
27/08/2024;16:00;ZE NETO E CRISTIANO - ESTADO DECADENTE
27/08/2024;16:00;FELIPE ARAÚJO feat LUAN SANTANA - ÚLTIMA NOITE
27/08/2024;16:00;ISRAEL & RODOLFFO  JOÃO GOMES E DON JUAN - EU NÃO CONTA
27/08/2024;16:20;JORGE E MATEUS feat HENRIQUE E JULIANO -XONEI
27/08/2024;16:20;LÉO SANTANA feat LUDMILLA - ELA TERMINOU NO WHATSAPP
27/08/2024;16:20;PRISCILA SENNA - FLORES QUE PLANTEI
27/08/2024;16:20;YASMIN SANTOS - NEM A PAU ft. SIMONE MENDES
27/08/2024;16:20;ZÉ NETO E CRISTIANO feat LUAN SANTANA - MELAÇÃO
27/08/2024;16:20;MATHEUS E KAUAN - NÃO RECOMENDO
27/08/2024;16:20;DILSINHO feat ANA CASTELA - PASSANDO A MÃO
27/08/2024;16:40;CALCINHA PRETA - SEM EXPLICAÇÃO
27/08/2024;16:40;HITMAKER  ANITTA - SAUDADES
27/08/2024;16:40;SOLANGE ALMEIDA - NAQUELE MOTEL
27/08/2024;16:40;DILSINHO  GRUPO MENOS É MAIS - FICA LIGHT
27/08/2024;16:40;XAND AVIÃO feat SIMONE MENDES - PRIMEIRO PASSO
27/08/2024;17:00;GUSTTAVO LIMA - DIGA SIM PRA MIM
27/08/2024;17:00;HENRIQUE E JULIANO - CIDADE VIZINHA - ACORDO
27/08/2024;17:00;GUSTAVO MIOTO - VOLTANDO PRA MIM
27/08/2024;17:00;MARÍLIA MENDONÇA - VIRA HOMEM
27/08/2024;17:00;MATHEUS & KAUAN  LUIZA SONZA - NÃO SIRVO
27/08/2024;17:00;MATHEUS & KAUAN - SÓ TOCA QUEM SABE
27/08/2024;17:20;GUSTTAVO LIMA  MARI FERNANDEZ - 30 CADEADOS
27/08/2024;17:20;WESLEY SAFADÃO - SE VOCÊ DEIXAR
27/08/2024;17:20;HUGO e GUILHERME - ELEVADOR
27/08/2024;17:20;ZÉ NETO e CRISTIANO - DEU MORAL
27/08/2024;17:20;LÉO SANTANA  ZÉ FELIPE - CAMA REPETIDA
27/08/2024;17:20;IGUINHO E LULINHA - BOA MEMÓRIA (AMAR É DEIXAR IR)
27/08/2024;17:20;DIEGO e VICTOR HUGO  MENOS É MAIS - PELICULA DE VIDRO
27/08/2024;17:40;NADSON O FERINHA feat GUSTAVO MIOTO - ANIVERSÁRIO DOS A
27/08/2024;17:40;MURILO HUFF feat. WESLEY SAFADÃO - QUEM TÁ PEGANDO
27/08/2024;17:40;ZÉ VAQUEIRO - EM BUSCA DA MINHA SORTE
27/08/2024;17:40;CLAYTON & ROMÁRIO part. LUAN SANTANA - MASTER NAMORANDO
27/08/2024;17:40;SIMONE MENDES - CASO SEM NOME
27/08/2024;17:40;JORGE & MATEUS - PREOCUPA NÃO
27/08/2024;17:40;GUSTTAVO LIMA - NA HORA DE AMAR
27/08/2024;18:00;DIEGO E VICTOR HUGO - BEM MAIS QUE EU
27/08/2024;18:00;MANU BAHTIDÃO  MARI FERNANDEZ - ABISMO
27/08/2024;18:00;HENRIQUE E JULIANO - ALÔ INVEJA
27/08/2024;18:00;WESLEY SAFADÃO e MARCIA FELIPE - TENTATIVAS EM VÃO
27/08/2024;18:20;MARÍLIA MENDONÇA - SUPERA
27/08/2024;18:20;MARÍLIA MENDONÇA - VOCÊ NEM É TUDO ISSO ft. MAIARA E MA
27/08/2024;18:20;JOÃO GOMES - CORACAO VAQUEIRO
27/08/2024;18:20;MARILIA TAVARES - ÁGUA DE SAL
27/08/2024;18:20;JORGE E MATEUS - ENQUANTO HOUVER RAZÕES
27/08/2024;18:20;ZÉ NETO e CRISTIANO - OI BALDE
27/08/2024;18:20;ZÉ VAQUEIRO  MANU BAHTIDÃO BABY
27/08/2024;18:40;NADSON O FERINHA - POSTA AÍ
27/08/2024;18:40;NATTAN e ANA CASTELA - PEGA CABULOSO
27/08/2024;18:40;MATHEUS E KAUAN - QUARTA CADEIRA
27/08/2024;18:40;ISRAEL & RODOLFFO feat. JORGE E MATEUS - PERDOOU NADA
27/08/2024;18:40;MARA PAVANELLY - APAIXONADA
27/08/2024;18:40;JORGE & MATEUS - SÓ VOCÊ E EU
27/08/2024;18:40;WESLEY SAFADÃO - AGORA É PRA VALER
27/08/2024;19:00;ISRAEL & RODOLFFO ft. ANA CASTELA - BOMBONZINHO
27/08/2024;19:00;MENOS É MAIS feat XAND AVIÃO - MATADINHA DE SAUDADE
27/08/2024;19:00;NADSON O FEINHA - SETE MILHÕES
27/08/2024;19:00;MATHEUS & KAUAN - SER HUMANO OU ANJO
27/08/2024;19:00;LUAN SANTANA feat ANA CASTELA - DEJA VU
27/08/2024;19:20;GUSTTAVO LIMA - ENTREVISTA COM EX
27/08/2024;19:20;HENRIQUE E JULIANO - ONLINE
27/08/2024;19:20;MATHEUS E KAUAN - ESTABELECIMENTO
27/08/2024;19:20;CALCINHA PRETA  MAIARA E MARAISA - RELÓGIO DE SAUDADE
27/08/2024;19:20;ANA CASTELA  SIMONE MENDES - NÃO VAI VER NUNCA
27/08/2024;19:20;GUSTTAVO LIMA feat MATHEUS E KAUAN - MALA DO PORTA MALA
27/08/2024;19:20;GUSTAVO MIOTO - VOLTANDO PRA MIM
27/08/2024;19:40;MARI FERNANDEZ - DIZEM QUE SOU LOUCA
27/08/2024;19:40;MURILO HUFF - MEU ANJO - É AMOR DEMAIS
27/08/2024;19:40;GUSTTAVO LIMA  MARI FERNANDEZ - 30 CADEADOS
27/08/2024;19:40;LAUN SANTANA  KEVIN O CHRIS - PEGA ESCANDALOSO
27/08/2024;19:40;MARILIA MENDONÇA - ATÉ O TEMPO PASSA
27/08/2024;19:40;GUILHERME E BENUTO feat MAIARA E MARAISA - CORPO SEXY
27/08/2024;20:00;JEFFERSON MORAES - PÉSSIMA HORA
27/08/2024;20:00;JORGE E MATEUS - PARADGIMAS
27/08/2024;20:00;YASMIN SANTOS - NEM A PAU ft. SIMONE MENDES
27/08/2024;20:00;ZÉ NETO e CRISTIANO - DEU MORAL
27/08/2024;20:00;ANA CASTELA  ALOK  HUNGRIA - LUA
27/08/2024;20:00;LÉO SANTANA feat LUDMILLA - ELA TERMINOU NO WHATSAPP
27/08/2024;20:00;WESLEY SAFADÃO - VOU COMEÇAR A NÃO PRESTAR
27/08/2024;20:20;MATHEUS E KAUAN - VOCÊ NÃO TÁ PREPARADA
27/08/2024;20:20;CALCINHA PRETA - SEM EXPLICAÇÃO
27/08/2024;20:20;GUSTTAVO LIMA - OS CORAÇÕES NÃO SÃO IGUAIS
27/08/2024;20:20;IGUINHO E LULINHA - AMANHECEU
27/08/2024;20:20;ISRAEL & RODOLFFO  MARI FERNANDEZ - SEU BRILHO SUMIU
27/08/2024;20:20;SIMONE MENDES - ERRO GOSTOSO
27/08/2024;20:40;HENRIQUE E JULIANO - NÃO TENHO CORAGEM
27/08/2024;20:40;MANU BAHTIDAO feat GUILHERME E BENUTO - TORRE EIFFEL
27/08/2024;20:40;LUDMILLA feat MARI FERNANDEZ - FALTA DE MIM
27/08/2024;20:40;MATHEUS & KAUAN  LUIZA SONZA - NÃO SIRVO
27/08/2024;20:40;MURILO HUFF - BOCA ENGANADA
27/08/2024;20:40;MARI FERNANDEZ - VAI VIVER
27/08/2024;20:40;MURILO HUFF feat GUSTAVO MIOTO - ME CAIU TÃO BEM
27/08/2024;21:00;HUGO e GUILHERME - MAGICA
27/08/2024;21:00;ANAVITÓRIA  JORGE & MATEUS - GALERIA DO TEMPO
27/08/2024;21:00;MANU BAHTIDÃO  MARI FERNANDEZ - ABISMO
27/08/2024;21:00;ZÉ NETO e CRISTIANO - PÁTIO DO POSTO
27/08/2024;21:00;JORGE E MATEUS - 5 REGRAS
27/08/2024;21:00;ZÉ NETO & CRISTIANO - UM MÊS E POUCO
27/08/2024;21:00;GUSTAVO MIOTO - COM OU SEM MIM
27/08/2024;21:20;MATHEUS FERNANDES  LEO SANTANA - BOTADA À LUZ DE VELA
27/08/2024;21:20;LAUANA PRADO - CORAÇÃO SERTANEJO & ONDE HAJA SOL
27/08/2024;21:20;MARÍLIA MENDONÇA - LEÃO
27/08/2024;21:20;GUSTTAVO LIMA - EX DOS MEUS SONHOS
27/08/2024;21:20;SOLANGE ALMEIDA - SAUDADE NO MUDO
27/08/2024;21:40;MATHEUS & KAUAN feat. MARI FERNANDEZ - NÃO VITALÍCIO
27/08/2024;21:40;WESLEY SAFADÃO e MARCIA FELIPE - TENTATIVAS EM VÃO
27/08/2024;21:40;ISRAEL & RODOLFFO - CHEGOU UM ÁUDIO
27/08/2024;21:40;ZÉ VAQUEIRO - EM BUSCA DA MINHA SORTE
27/08/2024;21:40;MARILIA MENDONCA - SERENATA
27/08/2024;21:40;XAND AVIÃO feat SIMONE MENDES - PRIMEIRO PASSO
27/08/2024;21:40;MAIARA E MARAÍSA - AMANDO O INIMIGO
27/08/2024;22:00;GUSTTAVO LIMA  HUGO e GUILHERME - TORCE O OLHO
27/08/2024;22:00;A7S feat ALOK - MONSTER
27/08/2024;22:00;ALOK - WHY I LOVE YOU SO
27/08/2024;22:00;MATHUES e KAUAN  MC LIVINHO - EFEITO DOMINO
27/08/2024;22:00;WESLEY SAFADÃO - DOIS LADOS
27/08/2024;22:00;Christopher - Hope This Song Is For You
27/08/2024;22:20;DIEGO e VICTOR HUGO  MENOS É MAIS - PELICULA DE VIDRO
27/08/2024;22:20;CLAYTON E ROMÁRIO - MORENA
27/08/2024;22:20;JORGE E MATEUS - VOGAIS E CONSOANTES
27/08/2024;22:20;MELIM - OUVI DIZER
27/08/2024;22:20;LUAN SANTANA - ME DESBLOQUEIA AÍ
27/08/2024;22:20;LAUANA PRADO - ESQUECA QUE EU TE AMO
27/08/2024;22:20;NATTAN - AMOR NA PRAIA
27/08/2024;22:40;ISRAEL E RODOLFFO - NÃO DEIXOU DE SE ESQUEMA
27/08/2024;22:40;ERIC LAND - NA VAQUEIJADA
27/08/2024;22:40;HENRIQUE e JULIANO - SÓ LEMBRO DA BRIGA
27/08/2024;22:40;PEDRO SAMPAIO - POCPOC
27/08/2024;22:40;ANA CASTELA - MINHA HERANÇA
27/08/2024;22:40;TRAIA VEIA e LUAN PEREIRA - WIFI
27/08/2024;22:40;DILSINHO - DIFERENTÃO
27/08/2024;23:00;GUSTTAVO LIMA - VÍTIMA
27/08/2024;23:00;WESLEY SAFADÃO - RUA
27/08/2024;23:00;GUILHERME E BENUTO - TERMINO COVARDIA
27/08/2024;23:00;ISRAEL & RODOLFFO  JOÃO GOMES E DON JUAN - EU NÃO CONTA
27/08/2024;23:00;GUSTAVO MIOTO - VOLTANDO PRA MIM
27/08/2024;23:00;MENOS É MAIS feat XAND AVIÃO - MATADINHA DE SAUDADE
27/08/2024;23:00;HENRY FREITAS - NÃO ERA VOCÊ
27/08/2024;23:20;MATHEUS E KAUAN - ESTABELECIMENTO
27/08/2024;23:20;IGUINHO E LULINHA - BOA MEMÓRIA (AMAR É DEIXAR IR)
27/08/2024;23:20;GUSTAVO MIOTO  LEO SANTANA - ONDE TU VAI SENTAR
27/08/2024;23:20;ANA CASTELA  ALOK  HUNGRIA - LUA
27/08/2024;23:20;ZÉ NETO E CRISTIANO - ALÔ AMBEV
27/08/2024;23:20;MANU BAHTIDÃO  MARI FERNANDEZ - ABISMO
27/08/2024;23:40;JORGE & MATEUS - NAMORANDO COM SAUDADE
27/08/2024;23:40;JORGE E MATEUS - MEDIDA CERTA
27/08/2024;23:40;HENRIQUE E JULIANO - CULPADOS
27/08/2024;23:40;GUSTTAVO LIMA feat ANA CASTELA - CANUNDINHO
27/08/2024;23:40;SIMONE MENDES - ERRO GOSTOSO
27/08/2024;23:40;GEORGE HENRIQUE E RODRIGO feat GUILHERME E BENUTO - BEI
27/08/2024;23:40;LUAN SANTANA - SOLTEIROU
28/08/2024;00:00;NATTAN e ANA CASTELA - PEGA CABULOSO
28/08/2024;00:00;MATHEUS & KAUAN  WESLEY SAFADÃO - TRÉGUA
28/08/2024;00:00;MARÍLIA MENDONÇA - VOCÊ NEM É TUDO ISSO ft. MAIARA E MA
28/08/2024;00:00;CLAYTON & ROMÁRIO part. LUAN SANTANA - MASTER NAMORANDO
28/08/2024;00:00;PRISCILA SENNA - FLORES QUE PLANTEI
28/08/2024;00:00;MATHEUS E KAUAN - IMAGINA A SENTADA
28/08/2024;00:00;LAUN SANTANA  KEVIN O CHRIS - PEGA ESCANDALOSO
28/08/2024;00:20;MARÍLIA MENDONÇA - VIRA HOMEM
28/08/2024;00:20;GUSTTAVO LIMA - FICHA LIMPA
28/08/2024;00:20;ZÉ NETO E CRISTIANO - ALÔ TRANQUEIRA
28/08/2024;00:20;MARILIA MENDONCA - SERENATA
28/08/2024;00:20;LUAN SANTANA feat ANA CASTELA - DEJA VU
28/08/2024;00:20;HENRIQUE E JULIANO - EU TE PEGARIA
28/08/2024;00:20;SIMONE MENDES - DOIS TRISTES
28/08/2024;00:40;THIAGUINHO - PÉ NA AREIA
28/08/2024;00:40;ZÉ VAQUEIRO - UM DIA
28/08/2024;00:40;MURILO HUFF - A CERVEJA ABRE SOZINHA
28/08/2024;00:40;MATHUES e KAUAN  MC LIVINHO - EFEITO DOMINO
28/08/2024;00:40;ALOK - WHY I LOVE YOU SO
28/08/2024;00:40;ANA CASTELA  LUDMILA - DIA DE FLUXO
28/08/2024;00:40;EDSON E HUDSON feat MATHEUS E KAUAN - QUE SORTE A NOSSA
28/08/2024;01:00;MATHEUS & KAUAN - PRIVACIDADE
28/08/2024;01:00;HUGO E GUILHERME  MAIARA E MARAISA - MORENA DE GOIANA
28/08/2024;01:00;MAIARA e MARAISA - NARCISISTA
28/08/2024;01:00;MAIARA E MARAÍSA - AMANDO O INIMIGO
28/08/2024;01:00;MARA PAVANELLY - APAIXONADA
28/08/2024;01:00;LÉO SANTANA  ZÉ FELIPE - CAMA REPETIDA
28/08/2024;01:00;MATHEUS E KAUAN - EX AMIGA
28/08/2024;01:20;HENRY FREITAS - MALUCA
28/08/2024;01:20;SORRISO MAROTO E FERRUGEM - ELA
28/08/2024;01:20;HUMBERTO e RONALDO - PRETINHA GRUILHERME e BENUTO
28/08/2024;01:20;ZÉ NETO E CRISTIANO feat LUAN SANTANA - MELAÇÃO
28/08/2024;01:20;MARILIA TAVARES - PALAVRAS DE PERDÃO
28/08/2024;01:20;WESLEY SAFADÃO e MARCIA FELIPE - TENTATIVAS EM VÃO
28/08/2024;01:20;SOLANGE ALMEIDA - NAQUELE MOTEL
28/08/2024;01:40;JONAS ESTICADO e MARI FERNANDEZ - SE VOCE TIVESSSE CUID
28/08/2024;01:40;VITORIA FREITAS - OLHA NOS MEUS OLHOS
28/08/2024;01:40;LAUANA PRADO - CORAÇÃO SERTANEJO & ONDE HAJA SOL
28/08/2024;01:40;MARÍLIA MENDONÇA - TE AMO DEMAIS
28/08/2024;01:40;Christopher - Hope This Song Is For You
28/08/2024;01:40;SIMONE MENDES - MEU PRA SEMPRE NÃO ERA MEU
28/08/2024;02:00;HUGO E GUILHERME - VAZOU NA BRAQUIARA
28/08/2024;02:00;GUSTAVO LIMA - SEM RADAR
28/08/2024;02:00;ALOK feat BEBE REXHA - DEEP IN YOUR LOVE
28/08/2024;02:00;ANA CASTELA - SOLTEIRO FORÇADO
28/08/2024;02:00;JORGE & MATEUS - DÓI
28/08/2024;02:00;JORGE E MATEUS - ENQUANTO HOUVER RAZÕES
28/08/2024;02:20;MURILO HUFF feat GUSTAVO MIOTO - ME CAIU TÃO BEM
28/08/2024;02:20;ALOK - HEAR ME NOW (REMIX)
28/08/2024;02:20;GUSTAVO MIOTO - EU FUJO
28/08/2024;02:20;Bruno Mars - Just The Way You Are
28/08/2024;02:20;HENRIQUE E JULIANO - RASTEIRA
28/08/2024;02:20;GUILHERME E BENUTO feat MAIARA E MARAISA - CORPO SEXY
28/08/2024;02:20;MATHEUS FERNANDES  LUAN SANTANA - DUAS CAMAS
28/08/2024;02:40;MARI FERNANDEZ e WESLEY SAFADÃO - AMOR SEM COMPROMISSO
28/08/2024;02:40;CAT DEALERS - OH! CHUVA (REMIX)
28/08/2024;02:40;MARI FERNANDEZ - PAGINA DE EX
28/08/2024;02:40;MURILO HUFF - PRAIA
28/08/2024;02:40;GEORGE HENRIQUE E RODRIGO feat GUILHERME E BENUTO - BEI
28/08/2024;02:40;ISRAEL & RODOLFFO - CHEGOU UM ÁUDIO
28/08/2024;02:40;LAUANA PRADO - ME LEVA PRA CASA & ESCRITO NAS ESTRELAS
28/08/2024;03:00;ZÉ VAQUEIRO - EM BUSCA DA MINHA SORTE
28/08/2024;03:00;MATHEUS e KAUAN - BOM SINAL
28/08/2024;03:00;FELIPE AMORIM - AMOR PARA RECOMEÇAR
28/08/2024;03:00;MANIM VAQUERIO - FORRÓ E DESMANTELO
28/08/2024;03:00;THIAGO - FICA
28/08/2024;03:00;GUSTTAVO LIMA - SOLTEIRO FRUSTRADO
28/08/2024;03:00;JORGE E MATEUS - ENTÃO VALEU
28/08/2024;03:20;DILSINHO - CASALSINHO
28/08/2024;03:20;JORGE & MATEUS - NAMORANDO COM SAUDADE
28/08/2024;03:20;ZE NETO E CRISTIANO - ESTADO DECADENTE
28/08/2024;03:20;IGUINHO E LULINHA - BOA MEMÓRIA (AMAR É DEIXAR IR)
28/08/2024;03:20;LUAN SANTANA - EU SOU SENTIMENTAL
28/08/2024;03:20;HUGO e GUILHERME - MAGICA
28/08/2024;03:20;HENRIQUE E JULIANO - ALÔ INVEJA
28/08/2024;03:40;ZÉ NETO E CRISTIANO - PREÇO JUSTO
28/08/2024;03:40;GUILHERME E BENUTO  WESLEY SAFADÃO - MILIONÁRIO
28/08/2024;03:40;MANU BAHTIDÃO  SIMONE MENDES - DAQUI PRA SEMPRE
28/08/2024;03:40;SIMONE MENDES - DOIS TRISTES
28/08/2024;03:40;MATHEUS & KAUAN - CRONÔMETRO
28/08/2024;03:40;GUSTTAVO LIMA  MARI FERNANDEZ - 30 CADEADOS
28/08/2024;03:40;CALCINHA PRETA - SEM EXPLICAÇÃO
28/08/2024;04:00;ANA CASTELA - MINHA HERANÇA
28/08/2024;04:00;GUSTTAVO LIMA feat BRUNO E MARRONE - RELAÇÃO ERRADA
28/08/2024;04:00;MAIARA E MARAÍSA - AMANDO O INIMIGO
28/08/2024;04:00;MURILO HUFF feat MARI FERNANDEZ - MALÍCIA
28/08/2024;04:00;MATHEUS E KAUAN - VOCÊ NÃO TÁ PREPARADA
28/08/2024;04:00;HENRY FREITAS - NÃO ERA VOCÊ
28/08/2024;04:00;MENOS É MAIS feat XAND AVIÃO - MATADINHA DE SAUDADE
28/08/2024;04:20;ISRAEL & RODOLFFO  JOÃO GOMES E DON JUAN - EU NÃO CONTA
28/08/2024;04:20;WESLEY SAFADÃO - AMOR OU ESQUEMA
28/08/2024;04:20;GUSTTAVO LIMA  MURILO HUFF - CEP NOVO
28/08/2024;04:20;JORGE & MATEUS - VOCÊ VAI SENTIR SAUDADE
28/08/2024;04:20;LAUANA PRADO - SOFRIMENTO LIQUIDO
28/08/2024;04:20;MURILO HUFF - FULANO
28/08/2024;04:20;GUSTTAVO LIMA - SAUDADE SUA
28/08/2024;04:40;GUSTAVO MIOTO feat MANU BAHTIDÃO - LOVE +18
28/08/2024;04:40;NATTAN - AMOR NA PRAIA
28/08/2024;04:40;GUSTAVO MIOTO - VOLTANDO PRA MIM
28/08/2024;04:40;MARCOS e BELUTTI  NADOSN - COMO UM BEIJO
28/08/2024;04:40;JORGE E MATEUS - TROCA
28/08/2024;04:40;SOLANGE ALMEIDA - SAUDADE NO MUDO
28/08/2024;04:40;MATHEUS & KAUAN feat. MARI FERNANDEZ - NÃO VITALÍCIO
28/08/2024;05:00;JOÃO GOMES feat. MC RYAN SP - NÃO MANDA AUDIO
28/08/2024;05:00;ANA CASTELA  SIMONE MENDES - NÃO VAI VER NUNCA
28/08/2024;05:00;HENRIQUE E JULIANO - DESFERROU
28/08/2024;05:00;LUDMILLA feat MARI FERNANDEZ - FALTA DE MIM
28/08/2024;05:00;GUILHERME E BENUTO ft. MATHEUS & KAUAN - ESSE B.O É MEU
28/08/2024;05:00;EDSON E HUDSON feat MATHEUS E KAUAN - QUE SORTE A NOSSA
28/08/2024;05:00;ZÉ VAQUEIRO  MANU BAHTIDÃO BABY
28/08/2024;05:20;JONAS ESTICADO e MARI FERNANDEZ - SE VOCE TIVESSSE CUID
28/08/2024;05:20;MATHEUS E KAUAN - ESTABELECIMENTO
28/08/2024;05:20;IGUINHO e LULINHA - BEIJINHO DE MEL
28/08/2024;05:20;ISRAEL & RODOLFFO  MARI FERNANDEZ - SEU BRILHO SUMIU
28/08/2024;05:20;MATHEUS E KAUAN - IMAGINA A SENTADA
28/08/2024;05:20;SIMONE MENDES - MEU PRA SEMPRE NÃO ERA MEU
28/08/2024;05:20;MARA PAVANELLY - APAIXONADA
28/08/2024;05:40;ZÉ NETO E CRISTIANO - INTERESSES DIFERENTES
28/08/2024;05:40;TRAVA VEIA - COLO DE MENINA
28/08/2024;05:40;LAUN SANTANA  KEVIN O CHRIS - PEGA ESCANDALOSO
28/08/2024;05:40;ISRAEL E RODOLFFO - GREVE DE BEIJO
28/08/2024;05:40;MATHEUS FERNANDES  LEO SANTANA - BOTADA À LUZ DE VELA
28/08/2024;05:40;GUSTTAVO LIMA - ENTREVISTA COM EX
28/08/2024;05:40;BELO - DESSE JEITO NÃO DA PARA MIM & REINVENTAR
28/08/2024;06:00;GUILHERME E BENUTO - TERMINO COVARDIA
28/08/2024;06:00;WESLEY SAFADÃO e MARCIA FELIPE - TENTATIVAS EM VÃO
28/08/2024;06:00;ALOK feat BEBE REXHA - DEEP IN YOUR LOVE
28/08/2024;06:00;LUAN SANTANA - ME DESBLOQUEIA AÍ
28/08/2024;06:00;HENRIQUE e JULIANO - RANCOROSA
28/08/2024;06:00;HUGO e GUILHERME - ELEVADOR
28/08/2024;06:00;ALOK - HEAR ME NOW (REMIX)
28/08/2024;06:20;MARI FERNANDEZ feat ZE FELIPE - LOUCO LOUCO
28/08/2024;06:20;GUSTAVO MIOTO e MC DON JUAN - QUANDO APAGA A LUZ
28/08/2024;06:20;ERIC LAND - NA VAQUEIJADA
28/08/2024;06:20;IGUINHO E LULINHA - FORA DO COMUM
28/08/2024;06:20;TRAIA VEIA e LUAN PEREIRA - WIFI
28/08/2024;06:20;HENRY FREITAS - MALUCA
28/08/2024;06:40;JORGE & MATEUS - O QUE É QUE EU FAÇO
28/08/2024;06:40;MURILO HUFF - PINO DA GRANADA
28/08/2024;06:40;MATHEUS E KAUAN - NINGUÉM BEIJA ELA
28/08/2024;06:40;NADSON O FERINHA - TIVE QUE BATER PALMA
28/08/2024;06:40;NADSON o FERINHA  LÉO SANTANA - NÃO VOU FALAR NADA
28/08/2024;06:40;GUSTTAVO LIMA - EX DOS MEUS SONHOS
28/08/2024;07:00;DAVI AMORIM - ME ILUDI SOZINHO
28/08/2024;07:00;MAIARA E MARAISA - A CULPA É NOSSA
28/08/2024;07:00;LUAN SANTANA - EU SOU SENTIMENTAL
28/08/2024;07:00;SORRISO MAROTO E FERRUGEM - ELA
28/08/2024;07:00;GRELO - SÓ FÉ
28/08/2024;07:00;DOCE ENCONTRO feat SORRISO MAROTO - GUERRA  AMOR E PAZ
28/08/2024;07:20;MARA PAVANELLY - NÃO PASSA DE EX
28/08/2024;07:20;MELIM - OUVI DIZER
28/08/2024;07:20;RAFA E PIPO MARQUES - ADEUS CABARÉ
28/08/2024;07:20;JOÃO GOMES - CORACAO VAQUEIRO
28/08/2024;07:20;HENRIQUE e JULIANO - TERMINEI MAL TERMINADO
28/08/2024;07:20;MATHEUS & KAUAN - PRIVACIDADE
28/08/2024;07:40;JORGE E MATEUS feat HENRIQUE E JULIANO -XONEI
28/08/2024;07:40;LAUANA PRADO - SOFRIMENTO LIQUIDO
28/08/2024;07:40;THIAGO - FICA
28/08/2024;07:40;SORRISO MAROTO  LUDMILLA  BELO - AINDA GOSTO DE VOCÊ-JÁ
28/08/2024;07:40;MURILO HUFF - MEU ANJO - É AMOR DEMAIS
28/08/2024;08:00;MATHEUS & KAUAN - CRONÔMETRO
28/08/2024;08:00;LÉO SANTANA  ZÉ FELIPE - CAMA REPETIDA
28/08/2024;08:00;SORRISO MAROTO feat THIAGUINHO - PROMESSAS
28/08/2024;08:00;WESLEY SAFADÃO - RUA
28/08/2024;08:00;JOÃO BOSCO & VINICIUS  GUSTAVO MIOTO - DOCINHO DE FEST
28/08/2024;08:00;GUSTTAVO LIMA - BALADA DO BUTECO
28/08/2024;08:20;JOÃO GOMES - CORACAO VAQUEIRO
28/08/2024;08:20;MARÍLIA MENDONÇA - LEÃO
28/08/2024;08:20;MATHEUS FERNANDES feat MATHEUS E KAUAN - TRIPLEX
28/08/2024;08:20;ANA CASTELA - TÔ VOLTANDO
28/08/2024;08:20;IGUINHO e LULINHA - BEIJINHO DE MEL
28/08/2024;08:20;HENRIQUE e JULIANO - QUASE ALGO
28/08/2024;08:40;VITORIA FREITAS - OLHA NOS MEUS OLHOS
28/08/2024;08:40;MATHEUS E KAUAN - VOCÊ NÃO TÁ PREPARADA
28/08/2024;08:40;MARILIA TAVARES - PALAVRAS DE PERDÃO
28/08/2024;08:40;GUILHERME E BENUTO ft. MATHEUS & KAUAN - ESSE B.O É MEU
28/08/2024;08:40;ISRAEL & RODOLFFO - VOLTOU COM QUEM NÃO VOLTAVA
28/08/2024;08:40;GUILHERME e BENUTO - DE EU PRA EU
28/08/2024;09:00;DAVI AMORIM - ME ILUDI SOZINHO
28/08/2024;09:00;PEDRO SAMPAIO - POCPOC
28/08/2024;09:00;LUAN SANTANA - EU SOU SENTIMENTAL
